Player,Offense,Defense,GP,Name,Squad,Viable
"Sherveen Muschifurche",1,1,53095,zEP,"EP 6* G7, Vader G9, Tarkin G8, Dooku 6* G6, TFP 6* G7",0
"Sherveen Muschifurche",1,0,48145,501st,"Rex G4, Clone Sergeant G6, Echo G4, Fives G7, Ahsoka G7",0
"Reaper of Rhodium",0,1,68379,Phoenix,"Hera G9, Zeb G8, Sabine G9, Kanan G8, Ezra G8",1
"FoldupManatee",0,1,54512,Phoenix,"Hera G8, Chopper G8, Zeb G8, Kanan G8, Ezra G9",0
"Aylwin",1,1,80273,Ewoks,"zChirpa G9, Elder zPaploo G9, zWicket zLogray",1
"Aylwin",1,0,59041,Wiggs,"Wedge G8, Biggs G8, zCLS G8, Ezra G8, Leia G8",1
"Aylwin",0,1,89948,BS,"zBS zzGMY JKA G9, zzOld Ben, Ahsoka G8",1
"Aylwin",1,1,46509,NS,"MT 6* G8, AV G8, Daka G8, Zombie 4* G8, Spirit 6* G8",0
"Aylwin",1,0,45398,ShaakClones,"Shaak Ti 3* G7, Rex G8, Echo G8, Fives G8, Clone Sergeant 5* G8",0
"Aylwin",1,1,64224,zEP,"EP G9, zzVader Tarkin G8, DT 5* G8, TFP G9",0
"Aylwin",0,1,62526,BH,"Jango 5* G8, Cad G8, Dengar G7, zBoba G8, Greedo G8",0
"Aylwin",1,1,45717,Rogue1,"Jyn 5* G8, Chirrut G8, Baze 5* G8, K-2SO G8, Cassian G8",0
"Aylwin",0,1,44641,Phoenix,"Hera 5* G8, Chopper G8, Zeb G8, Sabine 5* G8, Kanan G8",0
"Aylwin",0,1,62408,FO,"KRU G8, Kylo FOO G8, Phasma G8, FOTP",0
"Beck",,,358545,HansMF,"Home One, Han's MF 5*, HT Biggs X-wing, Phantom Ghost Cassian's U-wing, Bistan's U-wing",1
"Beck",0,1,83018,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy G9, Sun Fac G7",1
"Beck",1,1,107247,JTR,"zzzJTR zScav Rey, BB-8 G8, zzR2-D2 zFinn",1
"Beck",1,1,127907,Revan Offense,"zzzJKR zzGMY zBS G8, zJolee zJKA",1
"Beck",1,1,92157,Ewoks,"zChirpa Elder zPaploo Scout zWicket",1
"Beck",0,1,112942,BH,"zzBossk zDengar zBoba zGreedo zIG-88",1
"Beck",0,1,76150,Phoenix,"zHera Zeb G8, zSabine Kanan G8, Ezra G8",1
"Beck",1,0,107954,Wiggs,"Wedge G9, Biggs zzzCLS zzC-3PO zLeia",1
"Beck",1,0,71731,Wampa (Counter),"Rex G8, Wampa HYoda G7, Jyn G8, FOO G8",1
"Beck",1,1,132654,zEP,"zzEP zzzVader zzTarkin zDooku TFP G8",1
"Beck",1,0,78938,Jawas,"Nebit G8, Jawa Engineer G8, Jawa Scavenger, Jawa G8, Dathcha",1
"Beck",1,0,14209,SionSolo (Counter),"Sion G8",1
"Beck",0,1,47908,Qira,"Qira 6* G4, L3-37 4* G3, Vandor Chewbacca 4* G4, Mission G8, Zaalbar G5",0
"Beck",1,1,91654,NS,"zzMT G8, zzAV zDaka Zombie Spirit G9",0
"Beck",0,1,99475,DR,"zzzDR zzHK-47 zBSF Sith Marauder G4, Thrawn G7",0
"Beck",0,1,75003,Grievous,"zzGG B2 4* G2, Droideka G7, Nute zzT3-M4 G8",0
"Beck",1,0,55998,Troopers,"Veers G8, Starck G5, Snowtrooper G8, Range Trooper 3* G6, Stormtrooper G8",0
"Beck",0,1,55814,BH,"Jango 6* G4, Cad Zam G7, Greef Karga 5* G6, Nest 5* G7",0
"Beck",0,1,74520,FO,"zzKRU G8, zKylo Phasma G8, FOTP G3, FOST G8",0
"Jason Austin",1,1,102250,zEP,"zzEP zzzVader Tarkin G9, zDooku TFP G8",1
"Jason Austin",0,1,67341,BH,"Jango 3* G8, Bossk 3* G6, Cad G9, Boba Greedo G8",0
"Jason Austin",1,0,78221,Wiggs,"Wedge G9, Biggs G9, zzzCLS Fulcrum G6, Leia",0
"Muddgette",1,1,84234,JTR,"zJTR G9, Scav Rey, BB-8 G9, zR2-D2 zFinn",1
"Muddgette",0,1,88846,BS,"zBS zzGMY zAhsoka Old Ben G9, Ezra G8",1
"Muddgette",1,0,72161,Zader (Counter),"zVader Tarkin G8, Sidious G9, Boba G9, Stormtrooper G8",1
"Muddgette",1,1,45902,NS_Alt,"MT 5* G8, AV G8, Daka G8, Talia 6* G8, Spirit 5* G8",0
"Muddgette",0,1,57452,BH,"Jango 4* G8, Cad G8, Zam G8, Greedo G8, IG-88 G8",0
"Muddgette",1,0,68759,Wiggs,"Wedge 5* G8, Biggs G8, zzzCLS Fulcrum G8, Leia",0
"Muddgette",1,0,44895,Clones,"Cody 6* G8, Rex 6* G8, Echo 5* G8, Fives 6* G8, Clone Sergeant G8",0
"Muddgette",0,1,78468,FO,"zKRU G9, Kylo FOE FOO Phasma G9",0
"Muddgette",1,1,48031,Rogue1,"Jyn 5* G8, Chirrut G8, Baze 5* G8, K-2SO G8, Cassian G8",0
"Muddgette",0,1,45472,Phoenix,"Hera 5* G8, Chopper G8, Zeb G8, Sabine 5* G8, Kanan G8",0
"Joinacult",1,0,73218,Zader (Counter),"Vader G9, Wampa Tarkin G8, Sidious G8, Boba G9",1
"BabiHong",0,1,62778,Phoenix,"Hera G9, Chopper G8, Zeb G9, Kanan G8, Ezra G9",1
"Iglooz R Cool",0,1,97235,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"Iglooz R Cool",0,1,102691,BH,"zzBossk zDengar G9, zJango zBoba zIG-88 G8",1
"Iglooz R Cool",1,0,96638,Troopers,"zVeers zStarck Range Trooper, zDT Shoretrooper",1
"Iglooz R Cool",1,0,77572,Wiggs,"Wedge G9, Biggs zLeia G9, Chirrut Baze G9",1
"Iglooz R Cool",1,0,17958,SionSolo (Counter),"zSion G9",1
"Iglooz R Cool",0,1,67752,Grievous,"GG G8, B2 G8, Nute G9, zDooku T3-M4 5* G7",0
"Iglooz R Cool",,,265399,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter 3*, First Order SF TIE Fighter 2*, First Order TIE Fighter",0
"Iglooz R Cool",1,1,65784,NestSisters,"zAV G9, MT 6* G7, Daka G8, Zombie 6* G7, zNest 6* G8",0
"Iglooz R Cool",1,1,48681,Carth,"Carth Onasi G7, Mission 4* G7, Zaalbar 5* G7, Juhani 4* G7, Canderous 5* G7",0
"Iglooz R Cool",0,1,79974,FO,"zzKRU 4* G8, zKylo FOO G8, zPhasma FOST G9",0
"Iglooz R Cool",0,1,67767,BS,"zBS 6* G8, zGMY G9, Ahsoka G8, Old Ben G9, Ezra G5",0
"Mousechowder",1,1,124843,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"Mousechowder",1,1,108872,Revan Offense,"zzzJKR zzGMY zBS zJolee zEzra",1
"Mousechowder",1,1,87094,Ewoks,"zChirpa Elder zPaploo G9, Teebo zWicket",1
"Mousechowder",1,1,84101,Carth,"zCarth Onasi, Mission G9, Zaalbar G9, zJuhani zCanderous",1
"Mousechowder",0,1,111354,BH,"zzBossk Cad zzAurra zBoba zIG-88",1
"Mousechowder",1,0,96524,Wiggs,"Wedge G8, Biggs G8, zzzCLS zFulcrum zzC-3PO",1
"Mousechowder",1,1,105680,zEP,"zzEP zzzVader zTarkin zDooku TFP G9",1
"Mousechowder",0,1,90494,FO,"zzKRU zKylo FOO Phasma FOTP",1
"Mousechowder",0,1,67629,padme,"Padme G7, GK 5* G8, JKA G9, Ahsoka CW Chewbacca G8",0
"Mousechowder",0,1,89618,DR,"zDR zzHK-47 zBSF Sith Assassin 5* G7, zThrawn",0
"Mousechowder",1,1,72853,NS_Alt,"MT G8, AV Daka G9, Zombie Talia G9",0
"Mousechowder",0,1,63205,BH,"Jango 5* G8, Zam G9, Embo 3* G8, The Mandalorian 3* G8, Greedo G9",0
"Mousechowder",1,0,73050,Clones,"Cody G8, Rex Echo G9, Fives Clone Sergeant G8",0
"Mousechowder",0,1,72063,Phoenix,"Hera Chopper zZeb G9, Sabine 4* G7, Kanan",0
"Mousechowder",1,1,60173,Rogue1,"Jyn 4* G7, Chirrut Baze 4* G5, K-2SO G8, Cassian G7",0
"Mousechowder",1,0,24261,QiraNest,"Qira 5* G5, Nest 3* G5, HYoda 5* G7",0
"Sublimed Cactus",0,1,71238,Phoenix,"Hera G8, Chopper G9, Zeb G8, Kanan G8, Ezra G9",1
"Sublimed Cactus",1,0,68673,Wiggs,"Wedge Biggs G8, Leia G9, Chirrut G9, Baze 3* G8",0
"Sublimed Cactus",0,1,54234,BS,"BS 5* G8, GMY G8, Jolee 3* G6, Old Ben G7, Ahsoka G7",0
"Ceth Senpai",0,1,93293,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"Ceth Senpai",0,1,92860,Phoenix,"zHera zZeb Sabine zKanan zEzra",1
"Ceth Senpai",1,1,46629,NS_Alt,"MT 5* G8, AV G8, Daka 6* G8, Talia G8, Spirit 5* G8",0
"Ceth Senpai",1,1,75876,zEP,"zzEP G9, zVader G9, Tarkin Dooku 5* TFP 6* G8",0
"Ceth Senpai",1,0,49611,501st,"Rex 6* G8, Clone Sergeant G9, Echo 5* G8, Fives G8, Ahsoka 6* G8",0
"Ceth Senpai",1,0,37836,Troopers,"Veers 5* G8, Starck G7, Snowtrooper 6* G8, Stormtrooper 5* G8, DT 5* G8",0
"Ceth Senpai",1,1,41087,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, K-2SO G8, Scarif G8",0
"Ceth Senpai",0,1,42603,FO,"KRU 5* G8, Kylo 5* G8, FOE 5* G9, Phasma G8, FOTP 6* G8",0
"Jokur",1,0,83693,Wiggs,"Wedge Biggs zCLS Han Leia",1
"Jokur",0,1,67228,Phoenix,"Hera G8, Chopper G8, Zeb G8, Kanan G8, Ezra G9",1
"Jokur",1,1,85694,JTR,"JTR Scav Rey, zBB-8 R2-D2 Finn G8",0
"Jokur",1,1,75825,zEP,"EP Vader Tarkin G8, Dooku TFP G8",0
"Eckle Merasska",1,0,95060,Wiggs,"Wedge Biggs zHan zEzra zLeia",1
"Eckle Merasska",1,1,112345,zEP,"zzEP zzzVader zzTarkin zDooku TFP G8",1
"Eckle Merasska",0,1,98514,Phoenix,"zHera Chopper zZeb zSabine zKanan",1
"Eckle Merasska",0,1,102221,BS,"zBS G8, zzGMY zzHYoda zGK Ahsoka G9",1
"Eckle Merasska",,,219281,Negotiator,"Negotiator 5* HT 5* Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter 3*, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",0
"Eckle Merasska",1,1,77959,NS,"MT 6* G6, zzAV zDaka Zombie G4, Spirit G8",0
